run_id,ts,side,symbol,res,qty,price,fee_bps,slippage_bps
20250913-072755-8d0ad7,2024-09-26 19:25:00,SELL,BTCUSDT,5m,0.14127872183093826,65093.961996000005,5.0,4
20250913-072755-8d0ad7,2024-09-26 22:50:00,BUY,BTCUSDT,5m,0.14117446286143465,65077.730683999995,5.0,4
20250913-072755-8d0ad7,2024-09-27 02:50:00,SELL,BTCUSDT,5m,0.14117446286143465,64854.048,5.0,4
20250913-072755-8d0ad7,2024-09-27 04:20:00,BUY,BTCUSDT,5m,0.13984260477865085,65406.131992,5.0,4
20250913-072755-8d0ad7,2024-09-27 11:30:00,SELL,BTCUSDT,5m,0.13984260477865085,65316.642888,5.0,4
20250913-072755-8d0ad7,2024-09-27 13:45:00,BUY,BTCUSDT,5m,0.13931971985816613,65496.177996,5.0,4
20250913-072755-8d0ad7,2024-09-27 18:05:00,SELL,BTCUSDT,5m,0.13931971985816613,65787.694392,5.0,4
20250913-072755-8d0ad7,2024-09-27 22:00:00,BUY,BTCUSDT,5m,0.13908633648973143,65832.33240399999,5.0,4
20250913-072755-8d0ad7,2024-09-28 00:25:00,SELL,BTCUSDT,5m,0.13908633648973143,65715.713196,5.0,4
20250913-072755-8d0ad7,2024-09-28 01:40:00,BUY,BTCUSDT,5m,0.13855025967763426,65903.95104,5.0,4
20250913-072755-8d0ad7,2024-09-28 05:55:00,SELL,BTCUSDT,5m,0.13855025967763426,65927.41848000001,5.0,4
20250913-072755-8d0ad7,2024-09-28 11:30:00,BUY,BTCUSDT,5m,0.13879240257920997,65746.598124,5.0,4
20250913-072755-8d0ad7,2024-09-28 13:10:00,SELL,BTCUSDT,5m,0.13879240257920997,65417.832396000005,5.0,4
20250913-072755-8d0ad7,2024-09-28 15:15:00,BUY,BTCUSDT,5m,0.13814974443701827,65656.26200399999,5.0,4
20250913-072755-8d0ad7,2024-09-28 16:50:00,SELL,BTCUSDT,5m,0.13814974443701827,65473.790004,5.0,4
20250913-072755-8d0ad7,2024-09-28 18:25:00,BUY,BTCUSDT,5m,0.13733488193427182,65796.31800399999,5.0,4
20250913-072755-8d0ad7,2024-09-28 21:40:00,SELL,BTCUSDT,5m,0.13733488193427182,65655.72720000001,5.0,4
20250913-072755-8d0ad7,2024-09-28 23:50:00,BUY,BTCUSDT,5m,0.13658447236598603,65950.35959600001,5.0,4
20250913-072755-8d0ad7,2024-09-29 04:25:00,SELL,BTCUSDT,5m,0.13658447236598603,65719.691604,5.0,4
20250913-072755-8d0ad7,2024-09-29 09:55:00,BUY,BTCUSDT,5m,0.1366838087274436,65606.141964,5.0,4
20250913-072755-8d0ad7,2024-09-29 16:00:00,SELL,BTCUSDT,5m,0.1366838087274436,65742.24258,5.0,4
20250913-072755-8d0ad7,2024-09-29 16:45:00,BUY,BTCUSDT,5m,0.13641015496048234,65808.322804,5.0,4
20250913-072755-8d0ad7,2024-09-29 22:20:00,SELL,BTCUSDT,5m,0.13641015496048234,65727.69840000001,5.0,4
20250913-072755-8d0ad7,2024-09-30 06:40:00,BUY,BTCUSDT,5m,0.13895194508828598,64460.80401199999,5.0,4
